Unnamed: 0,Close,Date,High,Low,Market Cap,Open,Volume
226,299.87,"Oct 10, 2017",306.15,293.17,28281400000,297.6,359706000
227,297.39,"Oct 09, 2017",309.31,288.19,29328300000,308.67,559467000
228,308.61,"Oct 08, 2017",312.54,308.03,29550900000,311.06,293167000
229,311.12,"Oct 07, 2017",313.13,304.98,29340400000,308.89,342205000
230,308.59,"Oct 06, 2017",308.84,294.95,28031100000,295.15,318664000
231,295.86,"Oct 05, 2017",298.04,288.84,27800400000,292.77,253747000
232,292.66,"Oct 04, 2017",299.39,290.89,27794100000,292.75,257906000
233,292.46,"Oct 03, 2017",300.11,288.13,28238500000,297.48,321680000
234,297.48,"Oct 02, 2017",302.92,294.58,28708500000,302.48,339443000
235,302.34,"Oct 01, 2017",303.19,295.06,28615200000,301.55,306185000
236,301.46,"Sep 30, 2017",303.96,291.11,27655200000,291.48,332439000
237,291.47,"Sep 29, 2017",299.92,279.77,28375900000,299.12,541375000
238,299.15,"Sep 28, 2017",307.2,295.47,29068700000,306.47,501894000
239,306.47,"Sep 27, 2017",308.01,286.82,27219400000,287.02,550244000
240,287.44,"Sep 26, 2017",293.75,287.02,27720000000,292.35,345801000
241,292.33,"Sep 25, 2017",293.51,281.88,26755500000,282.22,483161000
242,282.48,"Sep 24, 2017",292.95,278.13,27129900000,286.21,571411000
243,286.17,"Sep 23, 2017",286.17,261.12,25077100000,264.6,450934000
244,264.31,"Sep 22, 2017",270.54,256.22,24458400000,258.11,430081000
245,258.58,"Sep 21, 2017",286.61,255.02,26836000000,283.26,601266000
246,283.74,"Sep 20, 2017",290.89,278.05,26712400000,282.01,421404000
247,282.8,"Sep 19, 2017",295.77,274.48,27809300000,293.66,646909000
248,293.5,"Sep 18, 2017",293.5,252.23,23881200000,252.23,1127750000
249,251.75,"Sep 17, 2017",257.0,235.24,23272500000,245.85,427452000
250,246.52,"Sep 16, 2017",262.59,238.22,23742600000,250.87,711737000
