Unnamed: 0,Close,Date,High,Low,Market Cap,Open,Volume
52,0.156385,2-Apr-18,0.158797,0.14859,3932900000.00,0.151691,102697000.00
53,0.150768,1-Apr-18,0.160825,0.141343,4060110000.00,0.156597,100833000.00
54,0.155919,31-Mar-18,0.160559,0.144857,3814260000.00,0.147115,113124000.00
55,0.147209,30-Mar-18,0.151782,0.136317,3802310000.00,0.146654,119874000.00
56,0.146882,29-Mar-18,0.160614,0.145712,4152040000.00,0.160143,103465000.00
57,0.160058,28-Mar-18,0.165599,0.154465,4023780000.00,0.155196,60260800.00
58,0.154926,27-Mar-18,0.169225,0.150164,4361310000.00,0.168215,107510000.00
59,0.167806,26-Mar-18,0.185421,0.161128,4769560000.00,0.18396,117497000.00
60,0.184605,25-Mar-18,0.189128,0.1817,4884550000.00,0.188396,59349400.00
61,0.189201,24-Mar-18,0.20119,0.183017,4896170000.00,0.188844,132660000.00
62,0.189259,23-Mar-18,0.202812,0.181424,5245000000.00,0.202298,148850000.00
63,0.203481,22-Mar-18,0.221969,0.192132,5584770000.00,0.215403,201540000.00
64,0.213189,21-Mar-18,0.227502,0.201448,5323220000.00,0.205315,257686000.00
65,0.204947,20-Mar-18,0.212004,0.180294,5015520000.00,0.193447,249683000.00
66,0.197648,19-Mar-18,0.197648,0.156935,4167750000.00,0.160749,321964000.00
67,0.156155,18-Mar-18,0.161959,0.127046,3990970000.00,0.153931,189689000.00
68,0.154763,17-Mar-18,0.17916,0.153132,4634990000.00,0.17877,81096600.00
69,0.178878,16-Mar-18,0.186788,0.175057,4842870000.00,0.186788,97455300.00
70,0.185709,15-Mar-18,0.201611,0.172485,5153130000.00,0.198755,204233000.00
71,0.199562,14-Mar-18,0.233147,0.196005,5792890000.00,0.22343,144156000.00
72,0.223026,13-Mar-18,0.229146,0.215402,5784580000.00,0.22311,98868700.00
73,0.223722,12-Mar-18,0.237342,0.219654,5810350000.00,0.224104,184250000.00
74,0.223498,11-Mar-18,0.227322,0.198153,5437450000.00,0.209721,161362000.00
75,0.209873,10-Mar-18,0.226558,0.208859,5839200000.00,0.225216,129138000.00
76,0.222207,9-Mar-18,0.225115,0.191804,5737300000.00,0.221286,246849000.00
77,0.221743,8-Mar-18,0.254354,0.221131,6434060000.00,0.24816,167809000.00
78,0.247281,7-Mar-18,0.287598,0.236256,7380750000.00,0.284674,190793000.00
79,0.285357,6-Mar-18,0.303019,0.283993,7673040000.00,0.295947,110305000.00
80,0.297622,5-Mar-18,0.317723,0.291055,7775450000.00,0.299897,202675000.00
81,0.300787,4-Mar-18,0.303588,0.286193,7681810000.00,0.296285,94436000.00
82,0.297106,3-Mar-18,0.309129,0.292507,7595380000.00,0.292952,115320000.00
83,0.293504,2-Mar-18,0.307058,0.288875,7892830000.00,0.304424,107240000.00
84,0.304397,1-Mar-18,0.311973,0.288392,8088540000.00,0.311973,184691000.00
85,0.312581,28-Feb-18,0.336163,0.312563,8672230000.00,0.334486,114757000.00
86,0.335536,27-Feb-18,0.341189,0.330971,8792710000.00,0.339132,106757000.00
87,0.338335,26-Feb-18,0.346955,0.32221,8951880000.00,0.345272,201813000.00
88,0.344033,25-Feb-18,0.354572,0.314411,8352460000.00,0.322152,247808000.00
89,0.322966,24-Feb-18,0.352488,0.316064,8910300000.00,0.343668,133524000.00
90,0.345258,23-Feb-18,0.35124,0.322811,8679300000.00,0.334758,222509000.00
91,0.337871,22-Feb-18,0.372116,0.330518,9402480000.00,0.362651,208342000.00
92,0.364441,21-Feb-18,0.383513,0.363394,9738030000.00,0.375593,242378000.00
93,0.378779,20-Feb-18,0.404329,0.377539,10136000000.00,0.390942,281250000.00
94,0.391472,19-Feb-18,0.396608,0.386224,10032000000.00,0.38693,169966000.00
95,0.385618,18-Feb-18,0.42001,0.380787,10846700000.00,0.418355,251314000.00
96,0.419883,17-Feb-18,0.428074,0.401056,10433100000.00,0.402403,341415000.00
97,0.40381,16-Feb-18,0.412404,0.392676,10633800000.00,0.410142,192420000.00
98,0.409368,15-Feb-18,0.416687,0.389937,10232700000.00,0.394671,348342000.00
99,0.396908,14-Feb-18,0.401321,0.370393,9690670000.00,0.373766,299009000.00
100,0.373314,13-Feb-18,0.387018,0.35992,9941370000.00,0.383436,225695000.00
101,0.384315,12-Feb-18,0.393307,0.372595,9660290000.00,0.372595,243039000.00
102,0.369769,11-Feb-18,0.405196,0.363624,10503200000.00,0.405104,331944000.00
103,0.405872,10-Feb-18,0.462766,0.385368,10025200000.00,0.386671,951824000.00
104,0.391602,9-Feb-18,0.394133,0.342911,9148310000.00,0.352848,401271000.00
105,0.356584,8-Feb-18,0.367504,0.336822,8930940000.00,0.344464,346383000.00
106,0.340447,7-Feb-18,0.377219,0.332507,9522150000.00,0.367267,679744000.00
107,0.369753,6-Feb-18,0.378719,0.266523,8587280000.00,0.331209,1338390000.00
108,0.327371,5-Feb-18,0.399523,0.319646,9983060000.00,0.385044,658548000.00
109,0.379303,4-Feb-18,0.48014,0.369823,11248900000.00,0.433865,814754000.00
110,0.438836,3-Feb-18,0.501639,0.330815,10395800000.00,0.400965,1404500000.00
111,0.390534,2-Feb-18,0.41946,0.274734,10875400000.00,0.41946,1438810000.00
112,0.421672,1-Feb-18,0.535322,0.412045,13376100000.00,0.515912,595624000.00
113,0.519315,31-Jan-18,0.550252,0.471337,13679100000.00,0.527598,505904000.00
114,0.531913,30-Jan-18,0.624799,0.523418,16199200000.00,0.624799,359622000.00
115,0.623204,29-Jan-18,0.669373,0.62076,17354900000.00,0.669373,238318000.00
116,0.670286,28-Jan-18,0.681946,0.62056,16089300000.00,0.62056,325146000.00
117,0.616833,27-Jan-18,0.632956,0.595269,16164900000.00,0.623477,331309000.00
118,0.623382,26-Jan-18,0.652848,0.566218,16435300000.00,0.633903,810062000.00
119,0.637495,25-Jan-18,0.683023,0.62156,16316900000.00,0.629337,654814000.00
120,0.622208,24-Jan-18,0.636009,0.544753,14606500000.00,0.563369,689838000.00
121,0.56307,23-Jan-18,0.592231,0.520013,14688600000.00,0.566537,375958000.00
122,0.570458,22-Jan-18,0.631485,0.521889,15944700000.00,0.614983,522984000.00
123,0.613163,21-Jan-18,0.706391,0.590793,18314600000.00,0.706391,847731000.00
124,0.70751,20-Jan-18,0.726242,0.647644,17022800000.00,0.656564,738799000.00
125,0.650498,19-Jan-18,0.68852,0.615936,16840800000.00,0.649544,584574000.00
126,0.659843,18-Jan-18,0.711008,0.591528,16367600000.00,0.631295,1285490000.00
127,0.629102,17-Jan-18,0.678517,0.44062,16181700000.00,0.624123,1713770000.00
128,0.626493,16-Jan-18,0.780621,0.479944,20239200000.00,0.780621,1632650000.00
129,0.778587,15-Jan-18,0.884506,0.777413,20631800000.00,0.795761,972993000.00
130,0.802262,14-Jan-18,0.881961,0.749514,22866700000.00,0.881961,160712000.00
131,0.884124,13-Jan-18,0.969325,0.836486,23785800000.00,0.91741,313215000.00
132,0.897508,12-Jan-18,0.932269,0.659967,18039200000.00,0.695769,365795000.00
133,0.688412,11-Jan-18,0.791522,0.5725,20521800000.00,0.791522,229001000.00
134,0.793121,10-Jan-18,0.816252,0.676835,21153200000.00,0.815872,236472000.00
135,0.814743,9-Jan-18,0.919436,0.796177,23287300000.00,0.898185,209492000.00
136,0.899002,8-Jan-18,0.999329,0.764328,25909700000.00,0.999329,264461000.00
137,1.01,7-Jan-18,1.04,0.991391,26553200000.00,1.02,226067000.00
138,1.03,6-Jan-18,1.05,0.929183,25849300000.00,0.997,297615000.00
139,0.999559,5-Jan-18,1.25,0.903503,30364400000.00,1.17,508100000.00
140,1.11,4-Jan-18,1.33,1.04,28364900000.00,1.09,593430000.00
141,1.08,3-Jan-18,1.09,0.778578,20214800000.00,0.779681,657398000.00
142,0.782587,2-Jan-18,0.794646,0.697856,18788700000.00,0.724676,289712000.00
143,0.728657,1-Jan-18,0.730051,0.671941,18637600000.00,0.718847,150186000.00
144,0.719695,31-Dec-17,0.754446,0.642297,16660300000.00,0.642581,305947000.00
145,0.639243,30-Dec-17,0.777385,0.471556,13697700000.00,0.528316,645156000.00
146,0.529299,29-Dec-17,0.556879,0.403945,10642000000.00,0.410457,266403000.00
147,0.407701,28-Dec-17,0.418934,0.367887,10682500000.00,0.41202,82263800.00
148,0.414176,27-Dec-17,0.430827,0.401098,11073600000.00,0.427107,82067500.00
149,0.428465,26-Dec-17,0.430086,0.405608,10722700000.00,0.413573,94896000.00
150,0.416363,25-Dec-17,0.4397,0.362807,10172000000.00,0.39233,122194000.00
151,0.390029,24-Dec-17,0.416661,0.347039,10802800000.00,0.416661,67372300.00
152,0.414027,23-Dec-17,0.450368,0.392567,10744700000.00,0.41442,88865000.00
153,0.40715,22-Dec-17,0.478974,0.293641,12418400000.00,0.478974,150973000.00
154,0.477851,21-Dec-17,0.523619,0.456527,12705500000.00,0.490049,162926000.00
155,0.486151,20-Dec-17,0.533705,0.441621,13837400000.00,0.533705,182924000.00
156,0.531273,19-Dec-17,0.589589,0.501083,13489000000.00,0.520268,279631000.00
157,0.518198,18-Dec-17,0.526496,0.467403,13273100000.00,0.511939,253463000.00
158,0.513011,17-Dec-17,0.592417,0.378013,10027900000.00,0.386775,628143000.00
159,0.404665,16-Dec-17,0.447192,0.204233,5519230000.00,0.212875,581052000.00
160,0.213467,15-Dec-17,0.233209,0.187032,6046420000.00,0.233209,207311000.00
161,0.240753,14-Dec-17,0.240753,0.131843,3465580000.00,0.133667,309307000.00
162,0.134281,13-Dec-17,0.141854,0.122368,3467460000.00,0.133739,61575000.00
163,0.133891,12-Dec-17,0.138008,0.114222,3141770000.00,0.121177,60056800.00
164,0.121383,11-Dec-17,0.121383,0.108638,2824170000.00,0.108927,39513900.00
165,0.110281,10-Dec-17,0.119794,0.100133,3105910000.00,0.119794,46376600.00
166,0.119609,9-Dec-17,0.13866,0.113561,2974990000.00,0.114745,63308600.00
167,0.115465,8-Dec-17,0.120726,0.099136,2751950000.00,0.106142,70092400.00
168,0.105501,7-Dec-17,0.124176,0.105501,3053330000.00,0.117766,71024600.00
169,0.117839,6-Dec-17,0.132855,0.113886,3286200000.00,0.126748,75688800.00
170,0.127488,5-Dec-17,0.136404,0.126777,3516360000.00,0.135625,50381100.00
171,0.13587,4-Dec-17,0.145946,0.12635,3410590000.00,0.131546,76392700.00
172,0.131807,3-Dec-17,0.13922,0.124945,3431460000.00,0.132351,46458900.00
173,0.132351,2-Dec-17,0.138869,0.129132,3412870000.00,0.131633,56712600.00
174,0.131352,1-Dec-17,0.131352,0.113031,3023680000.00,0.116622,73657600.00
175,0.119883,30-Nov-17,0.128303,0.094931,2461270000.00,0.094931,124345000.00
176,0.089718,29-Nov-17,0.146906,0.081436,3065480000.00,0.118235,210625000.00
177,0.119744,28-Nov-17,0.13173,0.047949,1312600000.00,0.050626,240338000.00
178,0.050593,27-Nov-17,0.057127,0.036618,949409000.00,0.036618,77777300.00
179,0.036332,26-Nov-17,0.039855,0.030118,789144000.00,0.030437,30527100.00
180,0.030447,25-Nov-17,0.030447,0.027747,734370000.00,0.028324,6156460.00
181,0.028382,24-Nov-17,0.028597,0.026963,710569000.00,0.027406,5502350.00
182,0.027444,23-Nov-17,0.028678,0.027444,739960000.00,0.02854,5132300.00
183,0.028549,22-Nov-17,0.029035,0.027891,736311000.00,0.028399,4938480.00
184,0.028331,21-Nov-17,0.029709,0.027404,767098000.00,0.029587,5836790.00
185,0.029581,20-Nov-17,0.0323,0.027612,729895000.00,0.028152,16172400.00
186,0.028084,19-Nov-17,0.028478,0.025581,680390000.00,0.026242,4725050.00
187,0.026369,18-Nov-17,0.027122,0.024748,663650000.00,0.025597,2930550.00
188,0.025773,17-Nov-17,0.027436,0.025184,703728000.00,0.027143,3578870.00
189,0.02758,16-Nov-17,0.02817,0.025654,689223000.00,0.026583,4888130.00
190,0.026445,15-Nov-17,0.027773,0.025261,677107000.00,0.026116,6858800.00
191,0.02623,14-Nov-17,0.026788,0.025342,668839000.00,0.025797,3033290.00
192,0.025808,13-Nov-17,0.0263,0.023495,631690000.00,0.024364,4419440.00
193,0.023977,12-Nov-17,0.027952,0.022591,712489000.00,0.027481,7280250.00
194,0.027437,11-Nov-17,0.029659,0.025684,697209000.00,0.026891,5532220.00
195,0.027119,10-Nov-17,0.033348,0.026451,835352000.00,0.032219,6766780.00
196,0.032053,9-Nov-17,0.03506,0.025006,652327000.00,0.02516,18716200.00
197,0.025186,8-Nov-17,0.026393,0.02166,568104000.00,0.021912,6367000.00
198,0.022195,7-Nov-17,0.023347,0.021414,566399000.00,0.021846,2539540.00
199,0.021881,6-Nov-17,0.023609,0.020534,543879000.00,0.020977,4591160.00
200,0.020635,5-Nov-17,0.023006,0.020635,571799000.00,0.022054,2396230.00
201,0.022022,4-Nov-17,0.023849,0.02197,587012000.00,0.022641,2626920.00
202,0.022628,3-Nov-17,0.023213,0.019827,555312000.00,0.021418,2836080.00
203,0.021306,2-Nov-17,0.024977,0.01821,598375000.00,0.023079,6165050.00
204,0.022986,1-Nov-17,0.029219,0.022986,755165000.00,0.029126,9382780.00
205,0.030437,31-Oct-17,0.030714,0.028075,740140000.00,0.028547,7304450.00
206,0.028583,30-Oct-17,0.028874,0.027586,734193000.00,0.028318,3781270.00
207,0.028607,29-Oct-17,0.029837,0.025626,669716000.00,0.025831,4746180.00
208,0.025866,28-Oct-17,0.026853,0.025593,682882000.00,0.026339,1739460.00
209,0.026382,27-Oct-17,0.027463,0.025674,703611000.00,0.027138,2511440.00
210,0.027132,26-Oct-17,0.02756,0.026478,710649000.00,0.027409,2437710.00
211,0.027527,25-Oct-17,0.027846,0.026107,701019000.00,0.027038,2561430.00
212,0.027193,24-Oct-17,0.028956,0.023766,656966000.00,0.025339,7589560.00
213,0.025454,23-Oct-17,0.028051,0.024345,717768000.00,0.027684,3517050.00
214,0.027729,22-Oct-17,0.028744,0.027093,740608000.00,0.028565,2930210.00
215,0.028436,21-Oct-17,0.030805,0.027977,798697000.00,0.030805,5344520.00
216,0.03063,20-Oct-17,0.030855,0.026612,699574000.00,0.026982,8716410.00
217,0.027032,19-Oct-17,0.027112,0.025772,692370000.00,0.026704,2897720.00
218,0.026691,18-Oct-17,0.02736,0.024637,705718000.00,0.027219,2336180.00
219,0.027217,17-Oct-17,0.029628,0.025482,750659000.00,0.028953,7039900.00
220,0.028948,16-Oct-17,0.030749,0.028577,776227000.00,0.029939,6196030.00
221,0.030049,15-Oct-17,0.033641,0.028694,852317000.00,0.032874,7104990.00
222,0.032465,14-Oct-17,0.038268,0.029255,878314000.00,0.033876,27853200.00
223,0.033641,13-Oct-17,0.033816,0.025195,675684000.00,0.026061,15613600.00
224,0.026252,12-Oct-17,0.026763,0.021825,584358000.00,0.022538,8680640.00
225,0.02252,11-Oct-17,0.022576,0.020976,556914000.00,0.02148,3606720.00
226,0.021531,10-Oct-17,0.022446,0.021279,573302000.00,0.022112,2725600.00
227,0.022114,9-Oct-17,0.022807,0.020342,527469000.00,0.020344,4663310.00
228,0.020477,8-Oct-17,0.023598,0.020147,542638000.00,0.020929,7727460.00
229,0.020941,7-Oct-17,0.02105,0.01762,477417000.00,0.018414,7411240.00
230,0.018539,6-Oct-17,0.021542,0.01836,553774000.00,0.021359,7780710.00
231,0.021489,5-Oct-17,0.022154,0.020859,569134000.00,0.021951,5562510.00
232,0.021931,4-Oct-17,0.022806,0.020864,540946000.00,0.020864,9000050.00
233,0.020816,3-Oct-17,0.027425,0.02069,624651000.00,0.025757,16997800.00
234,0.025932,2-Oct-17,0.030088,0.019969,0.00,0.024607,57641300.00
235,0.024969,1-Oct-17,0.032226,0.017354,0.00,0.021678,50068700.00
